text,intent
"هذا المطعم خضت فيه تجربة سيئة جدا جدا..قمة قلة الادب وعدم الإحترام من قبل العاملين وكأنك لست في مطعم سياحي محترم وفي موقع من اهم المواقع السياحية في تونس..كل قلة الأدب وعدم الاحترام لاننا طلبنا كرسي اضافي الى الطاولة فقام اكثر من ثلاثة عاملين برفض اعطائني كرسي بحجة عدم اتساع المكان وفي اخر المطاف طلبو مني انا الذي لم اتحصل على كرسي بمغادرة المكان😱😱😱قمة الانحطاط الاخلاقي الفندقي الذي لم ارى مثله في حياتي حتى داخل اروقة المطاعم الشعبية..هذه الحادثة كانت يوم الثلاثاء ليلا على تمام الساعة العاشرة والنصف بتاريخ 26 فبراير 2020  I had a very, very bad experience with this restaurant. I experienced the highest lack of moral and respect by the waiters as if you are not in a respectable tourist restaurant in one of the most important tourist sites in Tunisia.  This disrespectful attitude was because we asked for an additional chair but more than three waiters refused to give us a chair on the pretext of the lack of space.  Finally, they asked our friend who did not get a chair to leave the place😱😱😱 I have never seen this ethical degeneration in my life even in the corridors of popular restaurants.  this incident happened on Tuesday night of February 26, 2020 at 10:30 pm.",0
Sabha el application,1
قدكش ماسطا و ماتجي شي باهي ......,0
Masset baaaaaaaaarcha,0
Belehi y'a. Chawket mathabik ma3adech tzid hata kelma . Tounes matetcharafch bik. Bara lben 3li yetcharef bik,0
hhhhhhhhhhhhhhhhh  maaaaaaaaasta,0
Bravo wajiha,1
Bravo bent bledi :*,1
bravo maysa,1
bravooo te3jebni yeser fi tamthil :),1
نشكر الاب المحترم الحنون اوجهله ألف تحية من الجزائر,1
Maaaasit brabi nahiwih rahou 3illa 3al 9alib,0
rak mast ah rak last,0
Te3jebni barcha mohtarma,1
وحدك فالوهرة ههها وليد,1
Sa5afni bder :'(,0
pas d réponse!!!,0
mostawa monhat,0
بصراحة العيب موش فيه العيب في اعلام العار الي مستدعيه.,0
اتفووووووووه حاشاكم جميعا,0
الله يشفيها ياااارب . احلا طفلة واحلا اب واحلا ام❤ الله يقويهم ياااارب تفرجها من عندك وتفرحهم يااااا يا رحمان يا كريم. تحية لعلاء على وقفتو ومشاعرو 💖,1
ﻭﻳﻌﺪﻱ ﻛﺎﻥ ﻓﻲ ﺍﻟﻔﺴﺎﺩ ﻳﺎ ﻓﺎﺳﺪ ﻭﺍﻟﻠﻪ ﻟﻌﻈﻴﻢ ﻻ_x000D_,0
mamestou w mela met5alef maye9belech il klam iheb ken yechekrou men a5yeb il hal9at mafhemtech amin 3lech ijib fih,0
bsr dsl c pas professionnelle de tt  22h10 vous me répondre !!!,0
"""يلعن بوك و بو صلعتك _x000D_",0
الناس تكبر تعقال..والاقحاب هذوما يكبرو يزيدو يخشوا الخلاء,0
Bravo sami,1
مناااااااااااااااااااااااااااااااافقة كبييييييييييييييييييييييييييييييييييييييييييرة,0
ديما نفس الوجوه شي يفدددد,0
Chbik ya amine jaybelnaaa ha ta3abb wlh kabdi le3bet mamsto a3333 bch netkaya hachakom,0
Bravoooooooo,1
ahla ziinaaaaaaa te3jebni baaarcha wallah bravoo :*,1
Kolkom 3fech 3fech pffffff,0
Wwwew ana nmooot 3la badrrrrrr,1
نجلاء حضور و أناقة و جمال و ثقافة مشاء الله فعلا نساء تونس فخرة,1
Thabél,1
Tfouhhhhhhhhhh,0
Il ya du tonalité au ligne,1
للسخافة  عنوان و للعاهراة مثال,0
ميساء امنوورا البرنامج,1
الحلقات الكل حلوين. احسن مسلسل ولاد مفيدة و دنيا أخرى برافو,1
Maaaaset 5iiiiih,0
كانو حاسب روحو فنان و يقبل النقد...انا منعتبروش فنان و ميشرفنيش هو و آمثالو...,0
"ca fait presque une semaine sans connexion, prière de régler le problème: çà devient très gênant",0
Ensen mriiiiidh maset laset,0
Mousalsil zbala,0
bravo ya3tik sa7a mayssa,1
Yaser bakatni.bravo,1
فتاة صغيرة متميزة عن باقي الفتيات...,1
5iiiiiit mili jat wajiha jandoubi tahlik,0
هذا اسمو تحيل و كذب,0
zou ya m3alem 😁👊👊,1
je m'excuse,1
Rimzzzzzzz,0
قل اعوذ برب الفلق من شر ما خلق,0
تونس مستحقة لامثالك #جعفور <3 !!,1
أشبيه ماسط هاكا إيقول لشكيب نهضاوي علاه ما يسألش لعماري أشبيه من النداء,0
mahlék nassim,1
A vrai dire vous m'aider pas beaucoup,0
ملعون,0
Ma7la zinha,1
Mastaa,0
asma3 2020 haw da5el ew kn mtrja3ch cnx kif mkant nda5l fik 2020,0
Ya jehél ....,0
manell  ya 9a7ba,0
3ejbetny 7al9etlyoum m'en dlilek mlak hh,1
" Delicious choices of seafood, very nice taste",1
انسان مريض.,0
malla mahzla !!,0
ياكافون راك ماعدش ادجي شي,0
😒,0
Merci pour votre aide,1
Vraiment ena 3jebni mala karim yo9tel bedho7ek,1
ماشاء لله,1
apar l 20 dt 9ali ligne tab9a 15 jours bch twali activé mch 3 a 7 jours !?,0
aya bien,1
Bravo bravo sami,1
5alasna ya si nami,0
Bravo walid tounsi sid rjal,1
Bravo ناجي جلول,1
برفوووووووووووووووووووووووووو,1
تحية تقدير واحترام إلى هدا الرجل,1
معلم وليد التونسي,1
Manthir,0
mounafek mansad9ouch kif yasbag idou vert,0
ما شاء الله عليه شكيب  الدرويش بصراحة صورة مشرفة للمثقف التونسي بغض النظر عن اختلافاتنا الفكرية معاه ، اليوم نقاشو مع ريني الطرابلسي أثبت وأنه كعبه عالي وأنه يغرّد أحيانا خارج السرب ، حتى اعتذاره كان متاع معلّم ...على الأقل خير من برشا منافقين اللي يتلونوا مع الأرياح ..شكيب مكسب لقناة الحوار واصل ، وباهي وجود لطفي وشكيب اختلاف وتناقض ولكن ما يجمعهم حب تونس,1
تففف عليك ها الصباح !!! لمرى متوفيه,0
fanen moutwadha3 w ya3ref ya7ki bravo nour charaft tounes (y),1
تبارك الله عليك يا نور وحدك و زايد معاك,1
انسان ضامر ومتربي برافو,1
ماسط ماسط,0
Lokza ya saaaaahbi,0
 Très bonne adresse pour les amateurs de moules,1
Tfouhhhh,0
C déjà fait,1
ma 3ijbitnich 7atta tarf,0
iui,1
مريقلا,1
كي تبقى اخر قناه منتفرجش في تافهتكم,0
ja3fourrrr boo zenkkk 😙😙😘😘😘,1
نكرة,0
وجوهكم، وجوه الدعارة,0
Wlh zayed khamej w masakh w matwalich 3abd belahi omek w okhtek tfarjou faha la9ta hadheka?????????,0
يعطيك الصحة و انت بالامثل,1
زينة ماحلاها بنت بابالله,1
Bravo 👍,1
Bravoo hh ta3ref tmethel,1
المعلم,1
Klamo s7i7,1
Machalah 3lih bravo ya3tih esa7a,1
bonjour  merci de m'avoir repondu la connexion et bel et bien rétabli   merci,1
nice bravooooooooooooo,1
مكثركم و مقل بركتكم  ...,0
Enti t3awed fi nafes leklem,0
استاذة بكل مقاييس قراتنى فى دروا صفاقس  وكانت شخصية قوية  وفارضة  روحها,1
"متناقض, هزيل الغلطة فلي إنتخبوك",0
لطفي العبدلي من احسن الممثلين بالمسلسلات الهزلية .. بالتوفيق لك,1
شكرا👍,1
👺👺👺👺👺👹👹👹👹👹,0
ماااسطييين,0
Massottttttt,0
Raw3a ya m3lem,1
maseta barcha wthrbata fi roheha whiya 3moreha 100 wgoufa babourek zafer chef darek 5erlek memti,0
Bravo Ahmed w allah rajel,1
amre9 barnamej choftou,0
تبارك الله عليه الجزيري وهراني و أنيق,1
بالتوفيق,1
Bravoo,1
Mahleha se3a <3,1
كافون يا معلم هو حر اش يغني مزاطيل و لا شق شق و لا حوماني و لي موش عاجبو يضرب راسو على الحيط,1
Klam 7a9 bravo rajel,1
والله امسط من هالرهط ما رتش عيني,0
ena 3jbetniiiii brchaaaaaaaaaaaaaaaaaaaaaaa,1
Erta7na men maya jena esa5ta hedha,0
👎,0
قناة الحوار خطيرة تلعب على الجهويات مريقل في الجنوب قبيحة حذاري من النعرات,0
9Adee msatt  mela tahrij,0
Bravo,1
Ma7lakom,1
و زيد تكذب تقول سبلي أمي,0
massit w kadhereleha mel messata :3,0
أحنبعل بليد برشا,0
امراءة مثقفة و فيها امل و البسمة زايدتها الشطر ..من منظرها نحبها.... طيبة,1
Manhebbouch,0
Bravo kadyyy rw3aaaa👄👍,1
Ma7leha rabi yfadhelhellek,1
Behi mch 5aib,1
Ma7lehom bnayet w ma7la dho7ka mel 9alb rabbi ydawem far7etkom w rakom tcharfou bnett tunis y9awi sa3dek ye hejer ye 3ssal mooaaahhhhh,1
Bravo monsieur le ministre .,1
Ya wakhni mamestou lotf w bara,0
Tounsa kol mamst'haaaaaaaa wmnich nfadhlk😎,0
Brvo,1
Dima 7low wld moufida,1
Bonjour                                           je vous informe que ma reclamation n'est pas  résolu jusqu'à présent. Prierre de faire le nécessaire.,0
Fsedet kif zokret el 3id ya Samir,0
Zeblaaaaaa,0
Wallah mabeldou wmaset wmaydahhakch ensen tefeh wablah brabi nehhiweh,0
Ena 3jebtni mech normal vraiment magnifique❤💕💋💞💗💓💝💘,1
hhhhhhhhhhhhhhhhhhhh Mé 5yebha Azà Kheir :D,0
b1 ;;;;;;;;;; bravooooooooooooo,1
معلّمه,1
bésla yeserrrr,0
و من داخل قفاف _x000D_,0
عيب كبير انو الإعلام يعطي فرصة لمثل هؤلاء الشواذ للظهور على الملأ و التعريف بنشاطهم و ميولاتهم و مطالبهم .... و اعطاءهم حق الرد و السماح لبعض الشخصيات العامة للدفاع عنهم و مهاجمة من هاجمهم ...عيب كبير كي ولينا نشوفو حاجات كي هكة في التلفزة,0
فضحتونا مع العايلة يعتكم فضحة,0
7asna ma3ejbetnich,0
Blida,0
Tounsi kif samek tha3louba ma kdebchi! Tfouuuuuuuuuyyyuuuuuuuuhhhhhhhhhh lik w lili yochkor fik!,0
bravo sahriya tayera w inchalleh dima heka min ghire siyesiyine ili jew kasroulna rousna,1
تونسي ولد حومة و نظيف.,1
A9wa 7al9a,1
نحبها محلا ها,1
👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎,0
مصطفى الدلاجي يعجبني و صوطو تحفون برشا  <3 <3,1
ماصت لاصت,0
Maaaast laaaasset !!!,0
😭😭😭,0
"Maleeem""",1
كل التقدير و الاحترام لوليد التونسى,1
جعفر من احسن و احب الممثلين في تونس حب للبساطة والبسطاء خلاه يكسب احترام كبير من الناس,1
Maset bsara7a,0
brabbi na7ouh,0
امير محلاه يعجبنى اما ادكان يبعد عن نقد ااجارح لى اخرين اتو يعجبنى اكثر ما يعجبنيش كى يبدا ينقد فى ضيوف هم باهم هم علاهم و كاينو هو انسان كامل وما عندو حتى عيب يا امير ااكوميدى ااناجح ما يشتمش و ما ينقدش لعباد بطريقة تحشمهم قدام ناس فى تلفزة,1
🥺🥺,0
الشيب والعيب ووقاحته لا تناسب عمره والكلمة الى قالها وكان يبدى قاعد بحذا بنته يرضى يسمعها   والان عرفنا ليش ما عادش يمثل لانه وقح,0
mamstek,0
يعطيك كلب انشاء الله,0
بصراحة يخوف يظهر كلوشار . حالة حليلة بالوشم,0
Bravo wlh (y),1
ya3jibni n9olou bravou wasel,1
👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻,0
Maaaaaaaaasssssttttttaaaaaaa,0
Ta7founa bravo,1
أمنة فاخر صوتها حلو .. و مزيانة و  ديما عندها ما تقول صريحة برشا <3,1
يعطيك الصحة وسامحني,1
Mousalsel behi barcha bravo,1
merci☺,1
هؤلاء قوم لا يمكنهم العيش بكرامة و لا بحرية هؤلاء يعشقون جلاديهم....يرقصون فرحا لعودة أحد كلاب بن علي اليوم كم يتمنون في أنفسهم عودة سيدهم بن علي,0
برنامجْ  تــــــــافه و ضيوف تافهينْ و مواضيع تافهة لا تشغل ألتونسيينْ في خبزهم أليومي  في غلاء ألمعيشة و فشل ألحكومة و أنشقاق ألحزب ألحاكمْ و سقوط ألدينارْ ألتونسي و تفشّي ضاهرة ألرشوة و ...و....و....كـــــلام نــــاسْ فـــارغـــة تعـــدِّي في وقــــيِّـــتْ على ألتــــوانسة...و يزِّي من كـــذبة أّل قاةْ و أنجحْ قناة ...إلّا في ألفسادْ و ألقباحة و قلّة ألحياءْ و ألميوعـــة .,0
ناجي بهلول.. وزير التربية ناقص تربية.. برنامجو الإصلاحي. . كافون لجماعة الابتدائي.. و قطوس منال عمارة للثانوي و سارة جاي للجامعي.. _x000D_.,0
برافو اتفرجنا,1
مساكن المساجين:حبس وزيدهم مساطة توفيق الغربي !!ربي يفرج عليهم,0
 Delicious food.,1
Bravo sayed elwazir,1
malla mostawayet :/ :/ tejbed fil mouta mate7chemech,0
Raw3a machalah asooooooola Toktil😘😘😘😘😘😘😘😘,1
a5er tal3a 9oltoli mana3rfouch  w  mb3ad tab3thouli fatoura w t9olouli 5alles te7chmouch a5i normale n9are9 bikom bech traj3oli connection malla service w malla 5edma,0
يوتر الاعصاب ماامسطو اوووف,0
برنامج تافه فارغ و زيد الضيوف حالة مكربة مخيبك متكلفة ؛هو قنعك إللي الجرأة مطلوبة و مبررة وإنت كان جات شخصيتك قوية راك أقنعتو إللي لو صوتك طيارة من غير ما تعري روحك تنجح,0
I love this bot.,1
انا تعجبني ...,1
Mamemstou,0
محلاها ومحلى قصة شعرها,1
flopnet vous etes le pire fournisseur d'internet,0
mouch menek mencha3rek elli ki 9ofet el fleles hhhhh,0
هادى امراة مجنونه,0
😠,0
souutou behhi,1
Bravooooooooo kar8m,1
masset  yessser,0
Bravooooooo vraiment  famma. Rjel fel bled,1
